_id,perno,metadata_platform,metadata_write_ts,metadata_time_zone,metadata_write_local_dt_year,metadata_write_local_dt_month,metadata_write_local_dt_day,metadata_write_local_dt_hour,metadata_write_local_dt_minute,metadata_write_local_dt_second,metadata_write_local_dt_weekday,metadata_write_local_dt_timezone,metadata_write_fmt_time,data_source,data_location_type,data_raw_places,data_starting_trip,data_exit_ts,data_exit_fmt_time,data_exit_local_dt_year,data_exit_local_dt_month,data_exit_local_dt_day,data_exit_local_dt_hour,data_exit_local_dt_minute,data_exit_local_dt_second,data_exit_local_dt_weekday,data_exit_local_dt_timezone,data_enter_ts,data_enter_local_dt_year,data_enter_local_dt_month,data_enter_local_dt_day,data_enter_local_dt_hour,data_enter_local_dt_minute,data_enter_local_dt_second,data_enter_local_dt_weekday,data_enter_local_dt_timezone,data_enter_fmt_time,data_ending_trip,data_duration,data_location_longitude,data_location_latitude,location_geom_nrel,location_geom_nrel_zipcode
60177e04364478e3a152b248,960835ac-9d8a-421d-8b8a-bf816f8a4b92,server,REDACTED,America/Los_Angeles,2021,1,31,REDACTED,REDACTED,REDACTED,6,America/Los_Angeles,REDACTED,DwellSegmentationTimeFilter,Point,[ObjectId('60177e04364478e3a152b217')],,REDACTED,REDACTED,,,,REDACTED,REDACTED,REDACTED,,,REDACTED,2021.0,1.0,31.0,REDACTED,REDACTED,REDACTED,6.0,America/Denver,REDACTED,60177e04364478e3a152b21d,,REDACTED,REDACTED,REDACTED,REDACTED
600f99c0c9b5acbf75cb1606,576e37c7-ab7e-4c03-add7-02486bc3f42e,server,,America/Los_Angeles,2021,1,25,,,,0,America/Los_Angeles,,DwellSegmentationDistFilter,Point,"[ObjectId('600f98e0c9b5acbf75cad511'), ObjectId('600f98e0c9b5acbf75cad511')]",600f9965c9b5acbf75cad99f,,,2020.0,9.0,22.0,,,,1.0,America/Denver,,,,,,,,,,,,,,,,
5fa139619ae96f3a5fcdef4b,1d292b85-c549-409a-a10d-746e957582a0,server,,America/Los_Angeles,2020,11,3,,,,1,America/Los_Angeles,,DwellSegmentationTimeFilter,Point,"[ObjectId('5fa139609ae96f3a5fcdef30'), ObjectId('5fa139609ae96f3a5fcdef30')]",5fa139619ae96f3a5fcdef3b,,,2020.0,11.0,2.0,,,,0.0,America/Denver,,,,,,,,,,,,,,,,
5fa139619ae96f3a5fcdef4c,1d292b85-c549-409a-a10d-746e957582a0,server,,America/Los_Angeles,2020,11,3,,,,1,America/Los_Angeles,,DwellSegmentationTimeFilter,Point,"[ObjectId('5fa139609ae96f3a5fcdef32'), ObjectId('5fa139609ae96f3a5fcdef32')]",5fa4690863a5e0e8d90c7fb5,,,2020.0,11.0,2.0,,,,0.0,America/Denver,,2020.0,11.0,2.0,,,,0.0,America/Denver,,5fa139619ae96f3a5fcdef3b,5.0,,,,
5fa14774407f6f7d5e1a078e,1044195f-af9e-43d4-9407-60594e5e9938,server,,America/Los_Angeles,2020,11,3,,,,1,America/Los_Angeles,,DwellSegmentationTimeFilter,Point,"[ObjectId('5fa14774407f6f7d5e1a0748'), ObjectId('5fa14774407f6f7d5e1a0748')]",5fa14774407f6f7d5e1a0750,,,2020.0,11.0,3.0,,,,1.0,America/Denver,,,,,,,,,,,,,,,,
5fa14774407f6f7d5e1a078f,1044195f-af9e-43d4-9407-60594e5e9938,server,,America/Los_Angeles,2020,11,3,,,,1,America/Los_Angeles,,DwellSegmentationTimeFilter,Point,"[ObjectId('5fa14774407f6f7d5e1a074a'), ObjectId('5fa14774407f6f7d5e1a074a')]",5fa1d41505d639be2fed6545,,,2020.0,11.0,3.0,,,,1.0,America/Denver,,2020.0,11.0,3.0,,,,1.0,America/Denver,,5fa14774407f6f7d5e1a0750,31872.59406971932,,,,
5fa14777a012729812208613,960835ac-9d8a-421d-8b8a-bf816f8a4b92,server,,America/Los_Angeles,2020,11,3,,,,1,America/Los_Angeles,,DwellSegmentationTimeFilter,Point,"[ObjectId('5fa14775a0127298122084cc'), ObjectId('5fa14775a0127298122084cc')]",5fa14776a0127298122084f1,,,2020.0,11.0,2.0,,,,0.0,America/Denver,,,,,,,,,,,,,,,,
5fa14777a012729812208614,960835ac-9d8a-421d-8b8a-bf816f8a4b92,server,,America/Los_Angeles,2020,11,3,,,,1,America/Los_Angeles,,DwellSegmentationTimeFilter,Point,"[ObjectId('5fa14775a0127298122084ce'), ObjectId('5fa14775a0127298122084ce'), ObjectId('5fa14775a0127298122084d0')]",5fa14776a012729812208501,,,2020.0,11.0,2.0,,,,0.0,America/Denver,,2020.0,11.0,2.0,,,,0.0,America/Denver,,5fa14776a0127298122084f1,568.2053129673003,,,,
5fa14777a012729812208616,960835ac-9d8a-421d-8b8a-bf816f8a4b92,server,,America/Los_Angeles,2020,11,3,,,,1,America/Los_Angeles,,DwellSegmentationTimeFilter,Point,"[ObjectId('5fa14775a0127298122084d2'), ObjectId('5fa14775a0127298122084d2')]",5fa14777a01272981220850e,,,2020.0,11.0,2.0,,,,0.0,America/Denver,,2020.0,11.0,2.0,,,,0.0,America/Denver,,5fa14776a012729812208501,234.18154406547544,,,,
5fa14777a012729812208617,960835ac-9d8a-421d-8b8a-bf816f8a4b92,server,,America/Los_Angeles,2020,11,3,,,,1,America/Los_Angeles,,DwellSegmentationTimeFilter,Point,"[ObjectId('5fa14775a0127298122084d4'), ObjectId('5fa14775a0127298122084d4')]",5fa14777a012729812208523,,,2020.0,11.0,2.0,,,,0.0,America/Denver,,2020.0,11.0,2.0,,,,0.0,America/Denver,,5fa14777a01272981220850e,222.0710818767548,,,,
5fa14777a012729812208618,960835ac-9d8a-421d-8b8a-bf816f8a4b92,server,,America/Los_Angeles,2020,11,3,,,,1,America/Los_Angeles,,DwellSegmentationTimeFilter,Point,"[ObjectId('5fa14775a0127298122084d6'), ObjectId('5fa14775a0127298122084d6')]",5fa14777a012729812208550,,,2020.0,11.0,2.0,,,,0.0,America/Denver,,2020.0,11.0,2.0,,,,0.0,America/Denver,,5fa14777a012729812208523,5.0,,,,
5fa14777a012729812208619,960835ac-9d8a-421d-8b8a-bf816f8a4b92,server,,America/Los_Angeles,2020,11,3,,,,1,America/Los_Angeles,,DwellSegmentationTimeFilter,Point,"[ObjectId('5fa14775a0127298122084da'), ObjectId('5fa14775a0127298122084da'), ObjectId('5fa14775a0127298122084d8')]",5fa14777a012729812208558,,,2020.0,11.0,2.0,,,,0.0,America/Denver,,2020.0,11.0,2.0,,,,0.0,America/Denver,,5fa14777a012729812208550,405.90494298934937,,,,
5fa14777a01272981220861a,960835ac-9d8a-421d-8b8a-bf816f8a4b92,server,,America/Los_Angeles,2020,11,3,,,,1,America/Los_Angeles,,DwellSegmentationTimeFilter,Point,"[ObjectId('5fa14775a0127298122084dc'), ObjectId('5fa14775a0127298122084dc')]",5fa19bd759a4366988d435c4,,,2020.0,11.0,3.0,,,,1.0,America/Denver,,2020.0,11.0,2.0,,,,0.0,America/Denver,,5fa14777a012729812208558,46187.45781207085,,,,
5fa19bd859a4366988d435f3,960835ac-9d8a-421d-8b8a-bf816f8a4b92,server,,America/Los_Angeles,2020,11,3,,,,1,America/Los_Angeles,,DwellSegmentationTimeFilter,Point,"[ObjectId('5fa19bd659a4366988d435b6'), ObjectId('5fa19bd659a4366988d435b6'), ObjectId('5fa19bd659a4366988d435b8')]",5fa19bd859a4366988d435e1,,,2020.0,11.0,3.0,,,,1.0,America/Denver,,2020.0,11.0,3.0,,,,1.0,America/Denver,,5fa19bd759a4366988d435c4,1705.0697934627533,,,,
5fa19bd859a4366988d435f4,960835ac-9d8a-421d-8b8a-bf816f8a4b92,server,,America/Los_Angeles,2020,11,3,,,,1,America/Los_Angeles,,DwellSegmentationTimeFilter,Point,"[ObjectId('5fa19bd659a4366988d435ba'), ObjectId('5fa19bd659a4366988d435ba')]",5fa1b7f741378fa3612a0722,,,2020.0,11.0,3.0,,,,1.0,America/Denver,,2020.0,11.0,3.0,,,,1.0,America/Denver,,5fa19bd859a4366988d435e1,3803.8797149658203,,,,
5fa1b7f741378fa3612a075c,960835ac-9d8a-421d-8b8a-bf816f8a4b92,server,,America/Los_Angeles,2020,11,3,,,,1,America/Los_Angeles,,DwellSegmentationTimeFilter,Point,"[ObjectId('5fa1b7f641378fa3612a0718'), ObjectId('5fa1b7f641378fa3612a0718')]",5fa1b7f741378fa3612a074f,,,2020.0,11.0,3.0,,,,1.0,America/Denver,,2020.0,11.0,3.0,,,,1.0,America/Denver,,5fa1b7f741378fa3612a0722,992.4291062355043,,,,
5fa1b7f741378fa3612a075d,960835ac-9d8a-421d-8b8a-bf816f8a4b92,server,,America/Los_Angeles,2020,11,3,,,,1,America/Los_Angeles,,DwellSegmentationTimeFilter,Point,"[ObjectId('5fa1b7f641378fa3612a071a'), ObjectId('5fa1b7f641378fa3612a071a')]",5fa1c602565cb2200b426473,,,2020.0,11.0,3.0,,,,1.0,America/Denver,,2020.0,11.0,3.0,,,,1.0,America/Denver,,5fa1b7f741378fa3612a074f,3797.307441711426,,,,
5fa1b80638d170c7b63acc1d,c8b9fe22-86f8-449a-b64f-c18a8d20eefc,server,,America/Los_Angeles,2020,11,3,,,,1,America/Los_Angeles,,DwellSegmentationDistFilter,Point,"[ObjectId('5fa1b80238d170c7b63acb4c'), ObjectId('5fa1b80238d170c7b63acb4c')]",5fa1b80438d170c7b63acb62,,,2020.0,11.0,2.0,,,,0.0,America/Denver,,,,,,,,,,,,,,,,
5fa1b80638d170c7b63acc1e,c8b9fe22-86f8-449a-b64f-c18a8d20eefc,server,,America/Los_Angeles,2020,11,3,,,,1,America/Los_Angeles,,DwellSegmentationDistFilter,Point,"[ObjectId('5fa1b80238d170c7b63acb4e'), ObjectId('5fa1b80238d170c7b63acb4e')]",5fa1b80538d170c7b63acbaa,,,2020.0,11.0,3.0,,,,1.0,America/Denver,,2020.0,11.0,2.0,,,,0.0,America/Denver,,5fa1b80438d170c7b63acb62,43256.393679857254,,,,
5fa1b80638d170c7b63acc1f,c8b9fe22-86f8-449a-b64f-c18a8d20eefc,server,,America/Los_Angeles,2020,11,3,,,,1,America/Los_Angeles,,DwellSegmentationDistFilter,Point,"[ObjectId('5fa1b80238d170c7b63acb50'), ObjectId('5fa1b80238d170c7b63acb50'), ObjectId('5fa1b80238d170c7b63acb52')]",5fa1b80638d170c7b63acbe8,,,2020.0,11.0,3.0,,,,1.0,America/Denver,,2020.0,11.0,3.0,,,,1.0,America/Denver,,5fa1b80538d170c7b63acbaa,19568.5154812336,,,,
5fa1b80638d170c7b63acc21,c8b9fe22-86f8-449a-b64f-c18a8d20eefc,server,,America/Los_Angeles,2020,11,3,,,,1,America/Los_Angeles,,DwellSegmentationDistFilter,Point,"[ObjectId('5fa1b80238d170c7b63acb54'), ObjectId('5fa1b80238d170c7b63acb54')]",5fa1fe4839abb1517281f6c0,,,2020.0,11.0,3.0,,,,1.0,America/Denver,,2020.0,11.0,3.0,,,,1.0,America/Denver,,5fa1b80638d170c7b63acbe8,5.0,,,,
5fa1c602565cb2200b426494,960835ac-9d8a-421d-8b8a-bf816f8a4b92,server,,America/Los_Angeles,2020,11,3,,,,1,America/Los_Angeles,,DwellSegmentationTimeFilter,Point,"[ObjectId('5fa1c601565cb2200b426469'), ObjectId('5fa1c601565cb2200b426469')]",5fa1c602565cb2200b42648c,,,2020.0,11.0,3.0,,,,1.0,America/Denver,,2020.0,11.0,3.0,,,,1.0,America/Denver,,5fa1c602565cb2200b426473,302.3769998550415,,,,
5fa1c602565cb2200b426495,960835ac-9d8a-421d-8b8a-bf816f8a4b92,server,,America/Los_Angeles,2020,11,3,,,,1,America/Los_Angeles,,DwellSegmentationTimeFilter,Point,"[ObjectId('5fa1c601565cb2200b42646b'), ObjectId('5fa1c601565cb2200b42646b')]",5fa1d41748b8009bf66eaabf,,,2020.0,11.0,3.0,,,,1.0,America/Denver,,2020.0,11.0,3.0,,,,1.0,America/Denver,,5fa1c602565cb2200b42648c,2299.977640867233,,,,
5fa1d41505d639be2fed6589,1044195f-af9e-43d4-9407-60594e5e9938,server,,America/Los_Angeles,2020,11,3,,,,1,America/Los_Angeles,,DwellSegmentationTimeFilter,Point,"[ObjectId('5fa1d41405d639be2fed653f'), ObjectId('5fa1d41405d639be2fed653f')]",5fb1fa9a52884c3108243dd0,,,2020.0,11.0,3.0,,,,1.0,America/Denver,,2020.0,11.0,3.0,,,,1.0,America/Denver,,5fa1d41505d639be2fed6545,5.0,,,,
5fa1d41848b8009bf66eab03,960835ac-9d8a-421d-8b8a-bf816f8a4b92,server,,America/Los_Angeles,2020,11,3,,,,1,America/Los_Angeles,,DwellSegmentationTimeFilter,Point,"[ObjectId('5fa1d41748b8009bf66eaab9'), ObjectId('5fa1d41748b8009bf66eaab9')]",5fa20c5456dcf716213a8ef9,,,2020.0,11.0,3.0,,,,1.0,America/Denver,,2020.0,11.0,3.0,,,,1.0,America/Denver,,5fa1d41748b8009bf66eaabf,10967.284188747406,,,,
5fa1fe4839abb1517281f6fc,c8b9fe22-86f8-449a-b64f-c18a8d20eefc,server,,America/Los_Angeles,2020,11,3,,,,1,America/Los_Angeles,,DwellSegmentationDistFilter,Point,"[ObjectId('5fa1fe4739abb1517281f6ba'), ObjectId('5fa1fe4739abb1517281f6ba')]",5fa1fe4839abb1517281f6c1,,,2020.0,11.0,3.0,,,,1.0,America/Denver,,2020.0,11.0,3.0,,,,1.0,America/Denver,,5fa1fe4839abb1517281f6c0,0.0,,,,
5fa1fe4839abb1517281f6fd,c8b9fe22-86f8-449a-b64f-c18a8d20eefc,server,,America/Los_Angeles,2020,11,3,,,,1,America/Los_Angeles,,DwellSegmentationDistFilter,Point,"[ObjectId('5fa1fe4739abb1517281f6b8'), ObjectId('5fa1fe4739abb1517281f6b8')]",5fa2b51de6f53ce8ba1b6dc6,,,2020.0,11.0,4.0,,,,2.0,America/Denver,,2020.0,11.0,3.0,,,,1.0,America/Denver,,5fa1fe4839abb1517281f6c1,43271.29091930389,,,,
5fa20c5456dcf716213a8f23,960835ac-9d8a-421d-8b8a-bf816f8a4b92,server,,America/Los_Angeles,2020,11,3,,,,1,America/Los_Angeles,,DwellSegmentationTimeFilter,Point,"[ObjectId('5fa20c5356dcf716213a8eeb'), ObjectId('5fa20c5356dcf716213a8eeb'), ObjectId('5fa20c5356dcf716213a8eed')]",5fa20c5456dcf716213a8f0d,,,2020.0,11.0,3.0,,,,1.0,America/Denver,,2020.0,11.0,3.0,,,,1.0,America/Denver,,5fa20c5456dcf716213a8ef9,1591.273535490036,,,,
5fa20c5456dcf716213a8f24,960835ac-9d8a-421d-8b8a-bf816f8a4b92,server,,America/Los_Angeles,2020,11,3,,,,1,America/Los_Angeles,,DwellSegmentationTimeFilter,Point,"[ObjectId('5fa20c5356dcf716213a8eef'), ObjectId('5fa20c5356dcf716213a8eef')]",5fa23685b476bcdeb5a79f29,,,2020.0,11.0,3.0,,,,1.0,America/Denver,,2020.0,11.0,3.0,,,,1.0,America/Denver,,5fa20c5456dcf716213a8f0d,9683.56128358841,,,,
5fa2287b05e8d17702f050ce,5079bb93-c9cf-46d7-a643-dfc86bb05605,server,,America/Los_Angeles,2020,11,3,,,,1,America/Los_Angeles,,DwellSegmentationTimeFilter,Point,"[ObjectId('5fa2287805e8d17702f04f0e'), ObjectId('5fa2287805e8d17702f04f0e')]",5fa2287905e8d17702f04f4a,,,2020.0,11.0,2.0,,,,0.0,America/Denver,,,,,,,,,,,,,,,,
5fa2287b05e8d17702f050cf,5079bb93-c9cf-46d7-a643-dfc86bb05605,server,,America/Los_Angeles,2020,11,3,,,,1,America/Los_Angeles,,DwellSegmentationTimeFilter,Point,"[ObjectId('5fa2287805e8d17702f04f10'), ObjectId('5fa2287805e8d17702f04f10')]",5fa2287905e8d17702f04f5d,,,2020.0,11.0,2.0,,,,0.0,America/Denver,,2020.0,11.0,2.0,,,,0.0,America/Denver,,5fa2287905e8d17702f04f4a,2268.061865091324,,,,
5fa2287b05e8d17702f050d0,5079bb93-c9cf-46d7-a643-dfc86bb05605,server,,America/Los_Angeles,2020,11,3,,,,1,America/Los_Angeles,,DwellSegmentationTimeFilter,Point,"[ObjectId('5fa2287805e8d17702f04f12'), ObjectId('5fa2287805e8d17702f04f12')]",5fa2287a05e8d17702f04f78,,,2020.0,11.0,2.0,,,,0.0,America/Denver,,2020.0,11.0,2.0,,,,0.0,America/Denver,,5fa2287905e8d17702f04f5d,180.0,,,,
5fa2287b05e8d17702f050d1,5079bb93-c9cf-46d7-a643-dfc86bb05605,server,,America/Los_Angeles,2020,11,3,,,,1,America/Los_Angeles,,DwellSegmentationTimeFilter,Point,"[ObjectId('5fa2287805e8d17702f04f14'), ObjectId('5fa2287805e8d17702f04f14')]",5fa2287a05e8d17702f04fbc,,,2020.0,11.0,2.0,,,,0.0,America/Denver,,2020.0,11.0,2.0,,,,0.0,America/Denver,,5fa2287a05e8d17702f04f78,180.0,,,,
5fa2287b05e8d17702f050d2,5079bb93-c9cf-46d7-a643-dfc86bb05605,server,,America/Los_Angeles,2020,11,3,,,,1,America/Los_Angeles,,DwellSegmentationTimeFilter,Point,"[ObjectId('5fa2287805e8d17702f04f16'), ObjectId('5fa2287805e8d17702f04f16')]",5fa2287a05e8d17702f04fd7,,,2020.0,11.0,2.0,,,,0.0,America/Denver,,2020.0,11.0,2.0,,,,0.0,America/Denver,,5fa2287a05e8d17702f04fbc,3518.0362420082092,,,,
5fa2287b05e8d17702f050d3,5079bb93-c9cf-46d7-a643-dfc86bb05605,server,,America/Los_Angeles,2020,11,3,,,,1,America/Los_Angeles,,DwellSegmentationTimeFilter,Point,"[ObjectId('5fa2287805e8d17702f04f18'), ObjectId('5fa2287805e8d17702f04f18')]",5fa2287a05e8d17702f04ffa,,,2020.0,11.0,2.0,,,,0.0,America/Denver,,2020.0,11.0,2.0,,,,0.0,America/Denver,,5fa2287a05e8d17702f04fd7,5.0,,,,
5fa2287b05e8d17702f050d4,5079bb93-c9cf-46d7-a643-dfc86bb05605,server,,America/Los_Angeles,2020,11,3,,,,1,America/Los_Angeles,,DwellSegmentationTimeFilter,Point,"[ObjectId('5fa2287805e8d17702f04f1c'), ObjectId('5fa2287805e8d17702f04f1c')]",5fa2287a05e8d17702f04ffb,,,2020.0,11.0,3.0,,,,1.0,America/Denver,,2020.0,11.0,3.0,,,,1.0,America/Denver,,5fa2287a05e8d17702f04ffa,0.0,,,,
5fa2287b05e8d17702f050d5,5079bb93-c9cf-46d7-a643-dfc86bb05605,server,,America/Los_Angeles,2020,11,3,,,,1,America/Los_Angeles,,DwellSegmentationTimeFilter,Point,"[ObjectId('5fa2287805e8d17702f04f1a'), ObjectId('5fa2287805e8d17702f04f1a')]",5fa2287a05e8d17702f0502f,,,2020.0,11.0,3.0,,,,1.0,America/Denver,,2020.0,11.0,3.0,,,,1.0,America/Denver,,5fa2287a05e8d17702f04ffb,5.0,,,,
5fa2287b05e8d17702f050d6,5079bb93-c9cf-46d7-a643-dfc86bb05605,server,,America/Los_Angeles,2020,11,3,,,,1,America/Los_Angeles,,DwellSegmentationTimeFilter,Point,"[ObjectId('5fa2287805e8d17702f04f20'), ObjectId('5fa2287805e8d17702f04f20')]",5fa2287a05e8d17702f05030,,,2020.0,11.0,3.0,,,,1.0,America/Denver,,2020.0,11.0,3.0,,,,1.0,America/Denver,,5fa2287a05e8d17702f0502f,0.0,,,,
5fa2287b05e8d17702f050d7,5079bb93-c9cf-46d7-a643-dfc86bb05605,server,,America/Los_Angeles,2020,11,3,,,,1,America/Los_Angeles,,DwellSegmentationTimeFilter,Point,"[ObjectId('5fa2287805e8d17702f04f1e'), ObjectId('5fa2287805e8d17702f04f1e')]",5fa2287a05e8d17702f05047,,,2020.0,11.0,3.0,,,,1.0,America/Denver,,2020.0,11.0,3.0,,,,1.0,America/Denver,,5fa2287a05e8d17702f05030,25800.04789066315,,,,
5fa2287b05e8d17702f050d8,5079bb93-c9cf-46d7-a643-dfc86bb05605,server,,America/Los_Angeles,2020,11,3,,,,1,America/Los_Angeles,,DwellSegmentationTimeFilter,Point,"[ObjectId('5fa2287805e8d17702f04f22'), ObjectId('5fa2287805e8d17702f04f22')]",5fa2287b05e8d17702f05098,,,2020.0,11.0,3.0,,,,1.0,America/Denver,,2020.0,11.0,3.0,,,,1.0,America/Denver,,5fa2287a05e8d17702f05047,180.0,,,,
5fa2287b05e8d17702f050d9,5079bb93-c9cf-46d7-a643-dfc86bb05605,server,,America/Los_Angeles,2020,11,3,,,,1,America/Los_Angeles,,DwellSegmentationTimeFilter,Point,"[ObjectId('5fa2287805e8d17702f04f24'), ObjectId('5fa2287805e8d17702f04f24'), ObjectId('5fa2287805e8d17702f04f28'), ObjectId('5fa2287805e8d17702f04f26')]",5fa2c3258485298abc0b2114,,,2020.0,11.0,3.0,,,,1.0,America/Denver,,2020.0,11.0,3.0,,,,1.0,America/Denver,,5fa2287b05e8d17702f05098,3473.3049998283386,,,,
5fa23685b476bcdeb5a79f53,960835ac-9d8a-421d-8b8a-bf816f8a4b92,server,,America/Los_Angeles,2020,11,3,,,,1,America/Los_Angeles,,DwellSegmentationTimeFilter,Point,"[ObjectId('5fa23684b476bcdeb5a79f20'), ObjectId('5fa23684b476bcdeb5a79f20')]",5fa2ed5264398d88c9f8e2e6,,,2020.0,11.0,4.0,,,,2.0,America/Denver,,2020.0,11.0,3.0,,,,1.0,America/Denver,,5fa23685b476bcdeb5a79f29,42435.31741786003,,,,
5fa2b51ee6f53ce8ba1b6e01,c8b9fe22-86f8-449a-b64f-c18a8d20eefc,server,,America/Los_Angeles,2020,11,4,,,,2,America/Los_Angeles,,DwellSegmentationDistFilter,Point,"[ObjectId('5fa2b51ce6f53ce8ba1b6dbd'), ObjectId('5fa2b51ce6f53ce8ba1b6dbd')]",5fa31789895aa501ffa7c9cc,,,2020.0,11.0,4.0,,,,2.0,America/Denver,,2020.0,11.0,4.0,,,,2.0,America/Denver,,5fa2b51de6f53ce8ba1b6dc6,23279.809545516968,,,,
5fa2c3258485298abc0b2169,5079bb93-c9cf-46d7-a643-dfc86bb05605,server,,America/Los_Angeles,2020,11,4,,,,2,America/Los_Angeles,,DwellSegmentationTimeFilter,Point,"[ObjectId('5fa2c3248485298abc0b210e'), ObjectId('5fa2c3248485298abc0b210e')]",5fa2c3258485298abc0b2115,,,2020.0,11.0,4.0,,,,2.0,America/Denver,,2020.0,11.0,4.0,,,,2.0,America/Denver,,5fa2c3258485298abc0b2114,0.0,,,,
5fa2c3258485298abc0b216a,5079bb93-c9cf-46d7-a643-dfc86bb05605,server,,America/Los_Angeles,2020,11,4,,,,2,America/Los_Angeles,,DwellSegmentationTimeFilter,Point,"[ObjectId('5fa2c3248485298abc0b210c'), ObjectId('5fa2c3248485298abc0b210c')]",5fa341b65fae60a271460d77,,,2020.0,11.0,4.0,,,,2.0,America/Denver,,2020.0,11.0,4.0,,,,2.0,America/Denver,,5fa2c3258485298abc0b2115,27726.432427167885,,,,
5fa2ed5264398d88c9f8e311,960835ac-9d8a-421d-8b8a-bf816f8a4b92,server,,America/Los_Angeles,2020,11,4,,,,2,America/Los_Angeles,,DwellSegmentationTimeFilter,Point,"[ObjectId('5fa2ed5164398d88c9f8e2e0'), ObjectId('5fa2ed5164398d88c9f8e2e0')]",5fa34fc5c026502b9555e467,,,2020.0,11.0,4.0,,,,2.0,America/Denver,,2020.0,11.0,4.0,,,,2.0,America/Denver,,5fa2ed5264398d88c9f8e2e6,27742.562851905826,,,,
5fa31789895aa501ffa7ca12,c8b9fe22-86f8-449a-b64f-c18a8d20eefc,server,,America/Los_Angeles,2020,11,4,,,,2,America/Los_Angeles,,DwellSegmentationDistFilter,Point,"[ObjectId('5fa31788895aa501ffa7c9c6'), ObjectId('5fa31788895aa501ffa7c9c6')]",5fa35de01235899df5529456,,,2020.0,11.0,4.0,,,,2.0,America/Denver,,2020.0,11.0,4.0,,,,2.0,America/Denver,,5fa31789895aa501ffa7c9cc,15119.269092082975,,,,
5fa341b65fae60a271460e0d,5079bb93-c9cf-46d7-a643-dfc86bb05605,server,,America/Los_Angeles,2020,11,4,,,,2,America/Los_Angeles,,DwellSegmentationTimeFilter,Point,"[ObjectId('5fa341b55fae60a271460d6d'), ObjectId('5fa341b55fae60a271460d6d')]",5fa341b65fae60a271460dd6,,,2020.0,11.0,4.0,,,,2.0,America/Denver,,2020.0,11.0,4.0,,,,2.0,America/Denver,,5fa341b65fae60a271460d77,124.99987196922302,,,,
5fa341b65fae60a271460e0e,5079bb93-c9cf-46d7-a643-dfc86bb05605,server,,America/Los_Angeles,2020,11,4,,,,2,America/Los_Angeles,,DwellSegmentationTimeFilter,Point,"[ObjectId('5fa341b55fae60a271460d6f'), ObjectId('5fa341b55fae60a271460d6f')]",5fa35dd501236643e753fff7,,,2020.0,11.0,4.0,,,,2.0,America/Denver,,2020.0,11.0,4.0,,,,2.0,America/Denver,,5fa341b65fae60a271460dd6,5250.756976366043,,,,
5fa34fc5c026502b9555e46e,960835ac-9d8a-421d-8b8a-bf816f8a4b92,server,,America/Los_Angeles,2020,11,4,,,,2,America/Los_Angeles,,DwellSegmentationTimeFilter,Point,"[ObjectId('5fa34fc4c026502b9555e461'), ObjectId('5fa34fc4c026502b9555e461')]",5fa35dd246153ff9db45f7c3,,,2020.0,11.0,4.0,,,,2.0,America/Denver,,2020.0,11.0,4.0,,,,2.0,America/Denver,,5fa34fc5c026502b9555e467,367.2457156181336,,,,
5fa35dd346153ff9db45f7e3,960835ac-9d8a-421d-8b8a-bf816f8a4b92,server,,America/Los_Angeles,2020,11,4,,,,2,America/Los_Angeles,,DwellSegmentationTimeFilter,Point,"[ObjectId('5fa35dd246153ff9db45f7bd'), ObjectId('5fa35dd246153ff9db45f7bd')]",5fa379f4941e3c12e6f6af4b,,,2020.0,11.0,4.0,,,,2.0,America/Denver,,2020.0,11.0,4.0,,,,2.0,America/Denver,,5fa35dd246153ff9db45f7c3,7632.204868078233,,,,
5fa35dd601236643e754003d,5079bb93-c9cf-46d7-a643-dfc86bb05605,server,,America/Los_Angeles,2020,11,4,,,,2,America/Los_Angeles,,DwellSegmentationTimeFilter,Point,"[ObjectId('5fa35dd501236643e753ffeb'), ObjectId('5fa35dd501236643e753ffeb')]",5fa414a7a8ff7c74d70a195d,,,2020.0,11.0,4.0,,,,2.0,America/Denver,,2020.0,11.0,4.0,,,,2.0,America/Denver,,5fa35dd501236643e753fff7,5.0,,,,
5fa35de11235899df55294d0,c8b9fe22-86f8-449a-b64f-c18a8d20eefc,server,,America/Los_Angeles,2020,11,4,,,,2,America/Los_Angeles,,DwellSegmentationDistFilter,Point,"[ObjectId('5fa35ddf1235899df5529447'), ObjectId('5fa35ddf1235899df5529447')]",5fa36be8504e9627a026c8c8,,,2020.0,11.0,4.0,,,,2.0,America/Denver,,2020.0,11.0,4.0,,,,2.0,America/Denver,,5fa35de01235899df5529456,48.67952108383179,,,,
5fa36be9504e9627a026c911,c8b9fe22-86f8-449a-b64f-c18a8d20eefc,server,,America/Los_Angeles,2020,11,4,,,,2,America/Los_Angeles,,DwellSegmentationDistFilter,Point,"[ObjectId('5fa36be8504e9627a026c8bf'), ObjectId('5fa36be8504e9627a026c8bf')]",5fa43ee0de25075866f6207e,,,2020.0,11.0,5.0,,,,3.0,America/Denver,,2020.0,11.0,4.0,,,,2.0,America/Denver,,5fa36be8504e9627a026c8c8,51417.95520997048,,,,
