_id,perno,metadata_platform,metadata_write_ts,metadata_time_zone,metadata_write_local_dt_year,metadata_write_local_dt_month,metadata_write_local_dt_day,metadata_write_local_dt_hour,metadata_write_local_dt_minute,metadata_write_local_dt_second,metadata_write_local_dt_weekday,metadata_write_local_dt_timezone,metadata_write_fmt_time,tripno,data_source,data_ending_section,data_starting_section,data_enter_ts,data_enter_local_dt_year,data_enter_local_dt_month,data_enter_local_dt_day,data_enter_local_dt_hour,data_enter_local_dt_minute,data_enter_local_dt_second,data_enter_local_dt_weekday,data_enter_local_dt_timezone,data_enter_fmt_time,data_enter_loc_type,data_exit_ts,data_exit_local_dt_year,data_exit_local_dt_month,data_exit_local_dt_day,data_exit_local_dt_hour,data_exit_local_dt_minute,data_exit_local_dt_second,data_exit_local_dt_weekday,data_exit_local_dt_timezone,data_exit_fmt_time,data_exit_loc_type,data_duration,data_distance,data_enter_loc_longitude,data_enter_loc_latitude,data_exit_loc_longitude,data_exit_loc_latitude,data_distance_miles,enter_loc_geom_nrel,exit_loc_geom_nrel,enter_loc_geom_nrel_zipcode,exit_loc_geom_nrel_zipcode
5fa14777a012729812208612,960835ac-9d8a-421d-8b8a-bf816f8a4b92,server,REDACTED,America/Los_Angeles,2020,11,3,REDACTED,REDACTED,REDACTED,1,America/Los_Angeles,REDACTED,5fa14777a012729812208558,SmoothedHighConfidenceMotion,5fa14777a01272981220855a,5fa14777a0127298122085b9,REDACTED,2020,11,2,REDACTED,REDACTED,REDACTED,0,America/Denver,REDACTED,Point,REDACTED,2020,11,2,REDACTED,REDACTED,REDACTED,0,America/Denver,REDACTED,Point,0.0,0.0,REDACTED,REDACTED,REDACTED,REDACTED,0.0,REDACTED,REDACTED,REDACTED,REDACTED
5fa1b80538d170c7b63acba9,c8b9fe22-86f8-449a-b64f-c18a8d20eefc,server,,America/Los_Angeles,2020,11,3,,,,1,America/Los_Angeles,,5fa1b80438d170c7b63acb62,SmoothedHighConfidenceMotion,5fa1b80538d170c7b63acb64,5fa1b80538d170c7b63acba2,,2020,11,2,,,,0,America/Denver,,Point,,2020,11,2,,,,0,America/Denver,,Point,3.9999747276306152,1.2996382701115377,,,,,0.0008075575315374762,,,,
5fa2287905e8d17702f04f5b,5079bb93-c9cf-46d7-a643-dfc86bb05605,server,,America/Los_Angeles,2020,11,3,,,,1,America/Los_Angeles,,5fa2287905e8d17702f04f4a,SmoothedHighConfidenceMotion,5fa2287905e8d17702f04f4c,5fa2287905e8d17702f04f52,,2020,11,2,,,,0,America/Denver,,Point,,2020,11,2,,,,0,America/Denver,,Point,31.598999977111816,9.015993070658977,,,,,0.005602276630308438,,,,
5fa2287905e8d17702f04f5c,5079bb93-c9cf-46d7-a643-dfc86bb05605,server,,America/Los_Angeles,2020,11,3,,,,1,America/Los_Angeles,,5fa2287905e8d17702f04f4a,SmoothedHighConfidenceMotion,5fa2287905e8d17702f04f52,5fa2287905e8d17702f04f54,,2020,11,2,,,,0,America/Denver,,Point,,2020,11,2,,,,0,America/Denver,,Point,31.518999814987183,85.35523592240091,,,,,0.053037268300338176,,,,
5fa2287a05e8d17702f04ff9,5079bb93-c9cf-46d7-a643-dfc86bb05605,server,,America/Los_Angeles,2020,11,3,,,,1,America/Los_Angeles,,5fa2287a05e8d17702f04fd7,SmoothedHighConfidenceMotion,5fa2287a05e8d17702f04fd9,5fa2287a05e8d17702f04ff4,,2020,11,2,,,,0,America/Denver,,Point,,2020,11,2,,,,0,America/Denver,,Point,30.02500009536743,1.1856217339866175,,,,,0.0007367109624689985,,,,
5fa2287a05e8d17702f05046,5079bb93-c9cf-46d7-a643-dfc86bb05605,server,,America/Los_Angeles,2020,11,3,,,,1,America/Los_Angeles,,5fa2287a05e8d17702f05030,SmoothedHighConfidenceMotion,5fa2287a05e8d17702f05031,5fa2287a05e8d17702f05041,,2020,11,3,,,,1,America/Denver,,Point,,2020,11,3,,,,1,America/Denver,,Point,31.581000089645386,19.5504604627308,,,,,0.0121480891681875,,,,
5fa23685b476bcdeb5a79f52,960835ac-9d8a-421d-8b8a-bf816f8a4b92,server,,America/Los_Angeles,2020,11,3,,,,1,America/Los_Angeles,,5fa23685b476bcdeb5a79f29,SmoothedHighConfidenceMotion,5fa23685b476bcdeb5a79f2b,5fa23685b476bcdeb5a79f4d,,2020,11,3,,,,1,America/Denver,,Point,,2020,11,3,,,,1,America/Denver,,Point,32.351999998092644,12.755619809441324,,,,,0.007925972236612365,,,,
5fa2b51ee6f53ce8ba1b6e00,c8b9fe22-86f8-449a-b64f-c18a8d20eefc,server,,America/Los_Angeles,2020,11,4,,,,2,America/Los_Angeles,,5fa2b51de6f53ce8ba1b6dc6,SmoothedHighConfidenceMotion,5fa2b51ee6f53ce8ba1b6dc8,5fa2b51ee6f53ce8ba1b6dfb,,2020,11,4,,,,2,America/Denver,,Point,,2020,11,4,,,,2,America/Denver,,Point,2.0000061988830566,1.9312052919761888,,,,,0.0011999949634805365,,,,
5fa35dd601236643e754003b,5079bb93-c9cf-46d7-a643-dfc86bb05605,server,,America/Los_Angeles,2020,11,4,,,,2,America/Los_Angeles,,5fa35dd501236643e753fff7,SmoothedHighConfidenceMotion,5fa35dd601236643e753fff9,5fa35dd601236643e754000f,,2020,11,4,,,,2,America/Denver,,Point,,2020,11,4,,,,2,America/Denver,,Point,31.45300006866455,31.183541947970003,,,,,0.01937654864375207,,,,
5fa35dd601236643e754003c,5079bb93-c9cf-46d7-a643-dfc86bb05605,server,,America/Los_Angeles,2020,11,4,,,,2,America/Los_Angeles,,5fa35dd501236643e753fff7,SmoothedHighConfidenceMotion,5fa35dd601236643e754000f,5fa35dd601236643e7540015,,2020,11,4,,,,2,America/Denver,,Point,,2020,11,4,,,,2,America/Denver,,Point,31.33699989318848,28.60988109841427,,,,,0.017777350428002773,,,,
5fa35de11235899df55294cd,c8b9fe22-86f8-449a-b64f-c18a8d20eefc,server,,America/Los_Angeles,2020,11,4,,,,2,America/Los_Angeles,,5fa35de01235899df5529456,SmoothedHighConfidenceMotion,5fa35de11235899df5529458,5fa35de11235899df5529495,,2020,11,4,,,,2,America/Denver,,Point,,2020,11,4,,,,2,America/Denver,,Point,2.000029325485229,13.055540185660504,,,,,0.008112334060704053,,,,
5fa35de11235899df55294ce,c8b9fe22-86f8-449a-b64f-c18a8d20eefc,server,,America/Los_Angeles,2020,11,4,,,,2,America/Los_Angeles,,5fa35de01235899df5529456,SmoothedHighConfidenceMotion,5fa35de11235899df5529495,5fa35de11235899df552949d,,2020,11,4,,,,2,America/Denver,,Point,,2020,11,4,,,,2,America/Denver,,Point,15.000218391418455,2.8054047542629275,,,,,0.0017431971575611095,,,,
5fa35de11235899df55294cf,c8b9fe22-86f8-449a-b64f-c18a8d20eefc,server,,America/Los_Angeles,2020,11,4,,,,2,America/Los_Angeles,,5fa35de01235899df5529456,SmoothedHighConfidenceMotion,5fa35de11235899df552949d,5fa35de11235899df55294b1,,2020,11,4,,,,2,America/Denver,,Point,,2020,11,4,,,,2,America/Denver,,Point,8.380731582641603,8.459083416074899,,,,,0.005256229121329876,,,,
5fa36be9504e9627a026c910,c8b9fe22-86f8-449a-b64f-c18a8d20eefc,server,,America/Los_Angeles,2020,11,4,,,,2,America/Los_Angeles,,5fa36be8504e9627a026c8c8,SmoothedHighConfidenceMotion,5fa36be9504e9627a026c8ca,5fa36be9504e9627a026c90a,,2020,11,4,,,,2,America/Denver,,Point,,2020,11,4,,,,2,America/Denver,,Point,0.9999475479125975,5.815323562539095,,,,,0.0036134734173784797,,,,
5fa43ee1de25075866f620f8,c8b9fe22-86f8-449a-b64f-c18a8d20eefc,server,,America/Los_Angeles,2020,11,5,,,,3,America/Los_Angeles,,5fa43ee0de25075866f620d3,SmoothedHighConfidenceMotion,5fa43ee1de25075866f620d5,5fa43ee1de25075866f620f4,,2020,11,5,,,,3,America/Denver,,Point,,2020,11,5,,,,3,America/Denver,,Point,9.004621505737305,2.557317422661714,,,,,0.001589042884236732,,,,
5fa44cead54605b02877be99,c8b9fe22-86f8-449a-b64f-c18a8d20eefc,server,,America/Los_Angeles,2020,11,5,,,,3,America/Los_Angeles,,5fa44cead54605b02877be63,SmoothedHighConfidenceMotion,5fa44cead54605b02877be65,5fa44cead54605b02877be76,,2020,11,5,,,,3,America/Denver,,Point,,2020,11,5,,,,3,America/Denver,,Point,2.0000460147857666,1.6554643524658328,,,,,0.0010286575401560472,,,,
5fa44cead54605b02877be9a,c8b9fe22-86f8-449a-b64f-c18a8d20eefc,server,,America/Los_Angeles,2020,11,5,,,,3,America/Los_Angeles,,5fa44cead54605b02877be63,SmoothedHighConfidenceMotion,5fa44cead54605b02877be76,5fa44cead54605b02877be7f,,2020,11,5,,,,3,America/Denver,,Point,,2020,11,5,,,,3,America/Denver,,Point,3.8897159099578857,10.892017974803203,,,,,0.006767984101021441,,,,
5fa44cead54605b02877be9b,c8b9fe22-86f8-449a-b64f-c18a8d20eefc,server,,America/Los_Angeles,2020,11,5,,,,3,America/Los_Angeles,,5fa44cead54605b02877be63,SmoothedHighConfidenceMotion,5fa44cead54605b02877be7f,5fa44cead54605b02877be92,,2020,11,5,,,,3,America/Denver,,Point,,2020,11,5,,,,3,America/Denver,,Point,18.000226497650143,1.3185503176113844,,,,,0.0008193089294045036,,,,
5fa4771b533f6ebf89c7c62d,1d292b85-c549-409a-a10d-746e957582a0,server,,America/Los_Angeles,2020,11,5,,,,3,America/Los_Angeles,,5fa4771b533f6ebf89c7c5f9,SmoothedHighConfidenceMotion,5fa4771b533f6ebf89c7c5fb,5fa4771b533f6ebf89c7c61b,,2020,11,5,,,,3,America/Denver,,Point,,2020,11,5,,,,3,America/Denver,,Point,33.36199998855591,56.17688992638745,,,,,0.0349066902704493,,,,
5fa4771b52e66aae1b9b824d,c8b9fe22-86f8-449a-b64f-c18a8d20eefc,server,,America/Los_Angeles,2020,11,5,,,,3,America/Los_Angeles,,5fa4771b52e66aae1b9b8202,SmoothedHighConfidenceMotion,5fa4771b52e66aae1b9b8204,5fa4771b52e66aae1b9b822d,,2020,11,5,,,,3,America/Denver,,Point,,2020,11,5,,,,3,America/Denver,,Point,6.5819292068481445,11.31766211142734,,,,,0.007032467023839718,,,,
5fa4771b52e66aae1b9b824e,c8b9fe22-86f8-449a-b64f-c18a8d20eefc,server,,America/Los_Angeles,2020,11,5,,,,3,America/Los_Angeles,,5fa4771b52e66aae1b9b8202,SmoothedHighConfidenceMotion,5fa4771b52e66aae1b9b822d,5fa4771b52e66aae1b9b8236,,2020,11,5,,,,3,America/Denver,,Point,,2020,11,5,,,,3,America/Denver,,Point,6.901462078094482,2.162760742891787,,,,,0.0013438768055714127,,,,
5fa4852860b1337a589182c5,1d292b85-c549-409a-a10d-746e957582a0,server,,America/Los_Angeles,2020,11,5,,,,3,America/Los_Angeles,,5fa4852860b1337a58918297,SmoothedHighConfidenceMotion,5fa4852860b1337a58918299,5fa4852860b1337a589182a2,,2020,11,5,,,,3,America/Denver,,Point,,2020,11,5,,,,3,America/Denver,,Point,31.0,85.04642825477256,,,,,0.052845384171096285,,,,
5fa4852860b1337a589182c6,1d292b85-c549-409a-a10d-746e957582a0,server,,America/Los_Angeles,2020,11,5,,,,3,America/Los_Angeles,,5fa4852860b1337a58918297,SmoothedHighConfidenceMotion,5fa4852860b1337a589182a2,5fa4852860b1337a589182b6,,2020,11,5,,,,3,America/Denver,,Point,,2020,11,5,,,,3,America/Denver,,Point,29.0,74.12550817608744,,,,,0.04605944114088362,,,,
5fa4852a60b1337a5891831d,1d292b85-c549-409a-a10d-746e957582a0,server,,America/Los_Angeles,2020,11,5,,,,3,America/Los_Angeles,,5fa4852960b1337a58918309,SmoothedHighConfidenceMotion,5fa4852960b1337a5891830b,5fa4852a60b1337a58918317,,2020,11,5,,,,3,America/Denver,,Point,,2020,11,5,,,,3,America/Denver,,Point,20.055999994277954,0.4065863263800773,,,,,0.000252640952209115,,,,
5fa48532f427ad02c7af1264,c8b9fe22-86f8-449a-b64f-c18a8d20eefc,server,,America/Los_Angeles,2020,11,5,,,,3,America/Los_Angeles,,5fa48530f427ad02c7af11eb,SmoothedHighConfidenceMotion,5fa48531f427ad02c7af11ed,5fa48531f427ad02c7af1223,,2020,11,5,,,,3,America/Denver,,Point,,2020,11,5,,,,3,America/Denver,,Point,1.0000231266021729,1.593888623449928,,,,,0.0009903961678417053,,,,
5fa48532f427ad02c7af1265,c8b9fe22-86f8-449a-b64f-c18a8d20eefc,server,,America/Los_Angeles,2020,11,5,,,,3,America/Los_Angeles,,5fa48530f427ad02c7af11eb,SmoothedHighConfidenceMotion,5fa48531f427ad02c7af1223,5fa48532f427ad02c7af1226,,2020,11,5,,,,3,America/Denver,,Point,,2020,11,5,,,,3,America/Denver,,Point,0.9992027282714844,1.6931834618543966,,,,,0.0010520951008759283,,,,
5fa48532f427ad02c7af1266,c8b9fe22-86f8-449a-b64f-c18a8d20eefc,server,,America/Los_Angeles,2020,11,5,,,,3,America/Los_Angeles,,5fa48530f427ad02c7af11eb,SmoothedHighConfidenceMotion,5fa48532f427ad02c7af1226,5fa48532f427ad02c7af125a,,2020,11,5,,,,3,America/Denver,,Point,,2020,11,5,,,,3,America/Denver,,Point,12.720457077026367,11.39636284383908,,,,,0.0070813693766391345,,,,
5fa493352b1f90a7e0aa8b72,5079bb93-c9cf-46d7-a643-dfc86bb05605,server,,America/Los_Angeles,2020,11,5,,,,3,America/Los_Angeles,,5fa493342b1f90a7e0aa8b49,SmoothedHighConfidenceMotion,5fa493352b1f90a7e0aa8b4a,5fa493352b1f90a7e0aa8b6c,,2020,11,5,,,,3,America/Denver,,Point,,2020,11,5,,,,3,America/Denver,,Point,31.02500009536743,7.574739362019784,,,,,0.004706723372117595,,,,
5fa4af59739330ca5c27e74c,960835ac-9d8a-421d-8b8a-bf816f8a4b92,server,,America/Los_Angeles,2020,11,5,,,,3,America/Los_Angeles,,5fa4af59739330ca5c27e72d,SmoothedHighConfidenceMotion,5fa4af59739330ca5c27e72f,5fa4af59739330ca5c27e748,,2020,11,5,,,,3,America/Denver,,Point,,2020,11,5,,,,3,America/Denver,,Point,4.319000005722047,8.013159352750481,,,,,0.004979144840177919,,,,
5fa5ba8dcef3625167f5c9a5,960835ac-9d8a-421d-8b8a-bf816f8a4b92,server,,America/Los_Angeles,2020,11,6,,,,4,America/Los_Angeles,,5fa5ba8dcef3625167f5c97c,SmoothedHighConfidenceMotion,5fa5ba8dcef3625167f5c97d,5fa5ba8dcef3625167f5c99f,,2020,11,6,,,,4,America/Denver,,Point,,2020,11,6,,,,4,America/Denver,,Point,31.199000120162964,41.57114542308656,,,,,0.025831104202688717,,,,
5fa6c5b8abfabdc273f35b35,1d292b85-c549-409a-a10d-746e957582a0,server,,America/Los_Angeles,2020,11,7,,,,5,America/Los_Angeles,,5fa6c5b7abfabdc273f35b0b,SmoothedHighConfidenceMotion,5fa6c5b7abfabdc273f35b0c,5fa6c5b8abfabdc273f35b22,,2020,11,7,,,,5,America/Denver,,Point,,2020,11,7,,,,5,America/Denver,,Point,35.48300004005432,117.84560028231678,,,,,0.07322583849302346,,,,
5fa6d3cd25e2821387ced2ac,1d292b85-c549-409a-a10d-746e957582a0,server,,America/Los_Angeles,2020,11,7,,,,5,America/Los_Angeles,,5fa6d3cc25e2821387ced27e,SmoothedHighConfidenceMotion,5fa6d3cd25e2821387ced280,5fa6d3cd25e2821387ced29b,,2020,11,7,,,,5,America/Denver,,Point,,2020,11,7,,,,5,America/Denver,,Point,0.0,0.0,,,,,0.0,,,,
5fa6e1db44d9657427d8418e,5079bb93-c9cf-46d7-a643-dfc86bb05605,server,,America/Los_Angeles,2020,11,7,,,,5,America/Los_Angeles,,5fa6e1db44d9657427d84154,SmoothedHighConfidenceMotion,5fa6e1db44d9657427d84156,5fa6e1db44d9657427d84189,,2020,11,7,,,,5,America/Denver,,Point,,2020,11,7,,,,5,America/Denver,,Point,31.61100006103516,54.008829200446904,,,,,0.03355952020911089,,,,
5fa6e1dc1b2a3dca4861c313,1d292b85-c549-409a-a10d-746e957582a0,server,,America/Los_Angeles,2020,11,7,,,,5,America/Los_Angeles,,5fa6e1db1b2a3dca4861c2e6,SmoothedHighConfidenceMotion,5fa6e1db1b2a3dca4861c2e8,5fa6e1dc1b2a3dca4861c30a,,2020,11,7,,,,5,America/Denver,,Point,,2020,11,7,,,,5,America/Denver,,Point,0.0,0.0,,,,,0.0,,,,
5fa6e1dc1b2a3dca4861c342,1d292b85-c549-409a-a10d-746e957582a0,server,,America/Los_Angeles,2020,11,7,,,,5,America/Los_Angeles,,5fa6e1dc1b2a3dca4861c323,SmoothedHighConfidenceMotion,5fa6e1dc1b2a3dca4861c325,5fa6e1dc1b2a3dca4861c33b,,2020,11,7,,,,5,America/Denver,,Point,,2020,11,7,,,,5,America/Denver,,Point,0.0,0.0,,,,,0.0,,,,
5fa71a1bbc2ce3521c095836,1d292b85-c549-409a-a10d-746e957582a0,server,,America/Los_Angeles,2020,11,7,,,,5,America/Los_Angeles,,5fa71a1abc2ce3521c09580f,SmoothedHighConfidenceMotion,5fa71a1bbc2ce3521c095811,5fa71a1bbc2ce3521c095829,,2020,11,7,,,,5,America/Denver,,Point,,2020,11,7,,,,5,America/Denver,,Point,30.0,91.22706688982231,,,,,0.05668585378039578,,,,
5fa73636c7f4e0588b150514,1d292b85-c549-409a-a10d-746e957582a0,server,,America/Los_Angeles,2020,11,7,,,,5,America/Los_Angeles,,5fa73635c7f4e0588b1504f7,SmoothedHighConfidenceMotion,5fa73636c7f4e0588b1504f9,5fa73636c7f4e0588b150511,,2020,11,7,,,,5,America/Denver,,Point,,2020,11,7,,,,5,America/Denver,,Point,29.0,13.736795655499616,,,,,0.008535646453253453,,,,
5fa7444d457acf5180a0d6be,1d292b85-c549-409a-a10d-746e957582a0,server,,America/Los_Angeles,2020,11,7,,,,5,America/Los_Angeles,,5fa7444d457acf5180a0d67e,SmoothedHighConfidenceMotion,5fa7444d457acf5180a0d680,5fa7444d457acf5180a0d6a4,,2020,11,7,,,,5,America/Denver,,Point,,2020,11,7,,,,5,America/Denver,,Point,17.473999977111813,0.17947800575516304,,,,,0.00011152242791409143,,,,
5fa84177c1a5d015d32c7c75,c8b9fe22-86f8-449a-b64f-c18a8d20eefc,server,,America/Los_Angeles,2020,11,8,,,,6,America/Los_Angeles,,5fa84176c1a5d015d32c7c4f,SmoothedHighConfidenceMotion,5fa84176c1a5d015d32c7c50,5fa84177c1a5d015d32c7c5a,,2020,11,8,,,,6,America/Denver,,Point,,2020,11,8,,,,6,America/Denver,,Point,1.0000042915344238,4.550995945357201,,,,,0.0028278569015625487,,,,
5fa84177c1a5d015d32c7c76,c8b9fe22-86f8-449a-b64f-c18a8d20eefc,server,,America/Los_Angeles,2020,11,8,,,,6,America/Los_Angeles,,5fa84176c1a5d015d32c7c4f,SmoothedHighConfidenceMotion,5fa84177c1a5d015d32c7c5a,5fa84177c1a5d015d32c7c5d,,2020,11,8,,,,6,America/Denver,,Point,,2020,11,8,,,,6,America/Denver,,Point,1.000004529953003,1.0525139863019373,,,,,0.000654001668182421,,,,
5fa992feeeac1cf999225a56,c8b9fe22-86f8-449a-b64f-c18a8d20eefc,server,,America/Los_Angeles,2020,11,9,,,,0,America/Los_Angeles,,5fa992feeeac1cf999225a21,SmoothedHighConfidenceMotion,5fa992feeeac1cf999225a23,5fa992feeeac1cf999225a3d,,2020,11,9,,,,0,America/Denver,,Point,,2020,11,9,,,,0,America/Denver,,Point,421.8961250782013,18.94830571411262,,,,,0.011773927669883874,,,,
5fa9af0f0fe082b0e171cf57,960835ac-9d8a-421d-8b8a-bf816f8a4b92,server,,America/Los_Angeles,2020,11,9,,,,0,America/Los_Angeles,,5fa9af0f0fe082b0e171cf4a,SmoothedHighConfidenceMotion,5fa9af0f0fe082b0e171cf4b,5fa9af0f0fe082b0e171cf52,,2020,11,9,,,,0,America/Denver,,Point,,2020,11,9,,,,0,America/Denver,,Point,31.00600004196167,54.34877588692763,,,,,0.03377075322163611,,,,
5fa9cb2de562308405e66769,5079bb93-c9cf-46d7-a643-dfc86bb05605,server,,America/Los_Angeles,2020,11,9,,,,0,America/Los_Angeles,,5fa9cb2ce562308405e66731,SmoothedHighConfidenceMotion,5fa9cb2de562308405e66732,5fa9cb2de562308405e66762,,2020,11,9,,,,0,America/Denver,,Point,,2020,11,9,,,,0,America/Denver,,Point,31.45799994468689,116.81600585654886,,,,,0.07258607837508962,,,,
5fa9e747e59dd42e29e82c06,5079bb93-c9cf-46d7-a643-dfc86bb05605,server,,America/Los_Angeles,2020,11,9,,,,0,America/Los_Angeles,,5fa9e747e59dd42e29e82be3,SmoothedHighConfidenceMotion,5fa9e747e59dd42e29e82be5,5fa9e747e59dd42e29e82c01,,2020,11,9,,,,0,America/Denver,,Point,,2020,11,9,,,,0,America/Denver,,Point,31.114000082015988,47.93707130922586,,,,,0.02978670593648498,,,,
5faaba412988e53524bc6393,5079bb93-c9cf-46d7-a643-dfc86bb05605,server,,America/Los_Angeles,2020,11,10,,,,1,America/Los_Angeles,,5faaba412988e53524bc637b,SmoothedHighConfidenceMotion,5faaba412988e53524bc637d,5faaba412988e53524bc638e,,2020,11,10,,,,1,America/Denver,,Point,,2020,11,10,,,,1,America/Denver,,Point,9.18499994277954,36.606469812751996,,,,,0.022746198754019526,,,,
5faac852da6540a18f332bdd,960835ac-9d8a-421d-8b8a-bf816f8a4b92,server,,America/Los_Angeles,2020,11,10,,,,1,America/Los_Angeles,,5faac852da6540a18f332b9d,SmoothedHighConfidenceMotion,5faac852da6540a18f332b9f,5faac852da6540a18f332bd7,,2020,11,10,,,,1,America/Denver,,Point,,2020,11,10,,,,1,America/Denver,,Point,29.0,52.329268011686715,,,,,0.032515889593689784,,,,
5faae4713f15bd2bd48d18c9,960835ac-9d8a-421d-8b8a-bf816f8a4b92,server,,America/Los_Angeles,2020,11,10,,,,1,America/Los_Angeles,,5faae4713f15bd2bd48d1894,SmoothedHighConfidenceMotion,5faae4713f15bd2bd48d1896,5faae4713f15bd2bd48d18b3,,2020,11,10,,,,1,America/Denver,,Point,,2020,11,10,,,,1,America/Denver,,Point,0.0,0.0,,,,,0.0,,,,
5fabfdb14ae1ad64ab8aa037,5079bb93-c9cf-46d7-a643-dfc86bb05605,server,,America/Los_Angeles,2020,11,11,,,,2,America/Los_Angeles,,5fabfdb04ae1ad64ab8a9fcc,SmoothedHighConfidenceMotion,5fabfdb04ae1ad64ab8a9fce,5fabfdb14ae1ad64ab8aa031,,2020,11,11,,,,2,America/Denver,,Point,,2020,11,11,,,,2,America/Denver,,Point,31.66100001335144,14.646008917574903,,,,,0.009100605207122437,,,,
5fac7c4348c7f071ff552fd0,5079bb93-c9cf-46d7-a643-dfc86bb05605,server,,America/Los_Angeles,2020,11,11,,,,2,America/Los_Angeles,,5fac7c4248c7f071ff552f7d,SmoothedHighConfidenceMotion,5fac7c4248c7f071ff552f7f,5fac7c4348c7f071ff552fa7,,2020,11,11,,,,2,America/Denver,,Point,,2020,11,11,,,,2,America/Denver,,Point,31.482999801635746,136.81184277129015,,,,,0.08501091155463933,,,,
5fac7c4348c7f071ff552fd1,5079bb93-c9cf-46d7-a643-dfc86bb05605,server,,America/Los_Angeles,2020,11,11,,,,2,America/Los_Angeles,,5fac7c4248c7f071ff552f7d,SmoothedHighConfidenceMotion,5fac7c4348c7f071ff552fa7,5fac7c4348c7f071ff552fab,,2020,11,11,,,,2,America/Denver,,Point,,2020,11,11,,,,2,America/Denver,,Point,31.04099988937378,40.692834981253306,,,,,0.025285347565136347,,,,
5faf1136a8ebbd0b8e15d7b7,960835ac-9d8a-421d-8b8a-bf816f8a4b92,server,,America/Los_Angeles,2020,11,13,,,,4,America/Los_Angeles,,5faf1136a8ebbd0b8e15d7a5,SmoothedHighConfidenceMotion,5faf1136a8ebbd0b8e15d7a6,5faf1136a8ebbd0b8e15d7b2,,2020,11,13,,,,4,America/Denver,,Point,,2020,11,13,,,,4,America/Denver,,Point,5.186000108718872,11.420314401563376,,,,,0.007096252180013836,,,,
5faf2d696c18e97d91e38763,960835ac-9d8a-421d-8b8a-bf816f8a4b92,server,,America/Los_Angeles,2020,11,13,,,,4,America/Los_Angeles,,5faf2d686c18e97d91e386e2,SmoothedHighConfidenceMotion,5faf2d696c18e97d91e386e4,5faf2d696c18e97d91e3873f,,2020,11,13,,,,4,America/Denver,,Point,,2020,11,13,,,,4,America/Denver,,Point,5.0,7.167257369830987,,,,,0.004453525879149252,,,,
5faf2d696c18e97d91e38764,960835ac-9d8a-421d-8b8a-bf816f8a4b92,server,,America/Los_Angeles,2020,11,13,,,,4,America/Los_Angeles,,5faf2d686c18e97d91e386e2,SmoothedHighConfidenceMotion,5faf2d696c18e97d91e3873f,5faf2d696c18e97d91e38745,,2020,11,13,,,,4,America/Denver,,Point,,2020,11,13,,,,4,America/Denver,,Point,0.0,0.0,,,,,0.0,,,,
5fb054ab4848d01b9f6c684f,5079bb93-c9cf-46d7-a643-dfc86bb05605,server,,America/Los_Angeles,2020,11,14,,,,5,America/Los_Angeles,,5fb054aa4848d01b9f6c681b,SmoothedHighConfidenceMotion,5fb054ab4848d01b9f6c681c,5fb054ab4848d01b9f6c6849,,2020,11,14,,,,5,America/Denver,,Point,,2020,11,14,,,,5,America/Denver,,Point,31.473999977111816,10.951736479726033,,,,,0.006805091448143845,,,,
5fb143af1a05c9b5c053ef63,960835ac-9d8a-421d-8b8a-bf816f8a4b92,server,,America/Los_Angeles,2020,11,15,,,,6,America/Los_Angeles,,5fb143af1a05c9b5c053ef2b,SmoothedHighConfidenceMotion,5fb143af1a05c9b5c053ef2d,5fb143af1a05c9b5c053ef3b,,2020,11,15,,,,6,America/Denver,,Point,,2020,11,15,,,,6,America/Denver,,Point,0.0,0.0,,,,,0.0,,,,
5fb15fd9a202374ab8b863f0,960835ac-9d8a-421d-8b8a-bf816f8a4b92,server,,America/Los_Angeles,2020,11,15,,,,6,America/Los_Angeles,,5fb15fd9a202374ab8b86396,SmoothedHighConfidenceMotion,5fb15fd9a202374ab8b86398,5fb15fd9a202374ab8b863b8,,2020,11,15,,,,6,America/Denver,,Point,,2020,11,15,,,,6,America/Denver,,Point,0.0,0.0,,,,,0.0,,,,
5fb15fd9a202374ab8b863f1,960835ac-9d8a-421d-8b8a-bf816f8a4b92,server,,America/Los_Angeles,2020,11,15,,,,6,America/Los_Angeles,,5fb15fd9a202374ab8b86396,SmoothedHighConfidenceMotion,5fb15fd9a202374ab8b863b8,5fb15fd9a202374ab8b863bd,,2020,11,15,,,,6,America/Denver,,Point,,2020,11,15,,,,6,America/Denver,,Point,206.1579999923706,106.54444254540505,,,,,0.06620362680888088,,,,
5fb2a354581621b01481bff0,5079bb93-c9cf-46d7-a643-dfc86bb05605,server,,America/Los_Angeles,2020,11,16,,,,0,America/Los_Angeles,,5fb2a354581621b01481bfcf,SmoothedHighConfidenceMotion,5fb2a354581621b01481bfd1,5fb2a354581621b01481bfe8,,2020,11,16,,,,0,America/Denver,,Point,,2020,11,16,,,,0,America/Denver,,Point,31.79399991035461,16.28569766305981,,,,,0.010119460242593135,,,,
5fb2a354581621b01481bff1,5079bb93-c9cf-46d7-a643-dfc86bb05605,server,,America/Los_Angeles,2020,11,16,,,,0,America/Los_Angeles,,5fb2a354581621b01481bfcf,SmoothedHighConfidenceMotion,5fb2a354581621b01481bfe8,5fb2a354581621b01481bfeb,,2020,11,16,,,,0,America/Denver,,Point,,2020,11,16,,,,0,America/Denver,,Point,6.0,2.1593696251621006,,,,,0.0013417696633565995,,,,
