_id,perno,metadata_platform,metadata_write_ts,metadata_time_zone,metadata_write_local_dt_year,metadata_write_local_dt_month,metadata_write_local_dt_day,metadata_write_local_dt_hour,metadata_write_local_dt_minute,metadata_write_local_dt_second,metadata_write_local_dt_weekday,metadata_write_local_dt_timezone,metadata_write_fmt_time,data_source,data_end_ts,data_end_local_dt_year,data_end_local_dt_month,data_end_local_dt_day,data_end_local_dt_hour,data_end_local_dt_minute,data_end_local_dt_second,data_end_local_dt_weekday,data_end_local_dt_timezone,data_end_fmt_time,data_end_loc_type,data_raw_trip,data_start_ts,data_start_local_dt_year,data_start_local_dt_month,data_start_local_dt_day,data_start_local_dt_hour,data_start_local_dt_minute,data_start_local_dt_second,data_start_local_dt_weekday,data_start_local_dt_timezone,data_start_fmt_time,data_start_loc_type,data_duration,data_distance,data_start_place,data_end_place,data_cleaned_trip,data_user_input_mode_confirm,data_user_input_purpose_confirm,data_user_input_replaced_mode,data_end_loc_longitude,data_end_loc_latitude,data_start_loc_longitude,data_start_loc_latitude,data_distance_miles,start_loc_geom_nrel,end_loc_geom_nrel,start_loc_geom_nrel_zipcode,end_loc_geom_nrel_zipcode
600533265e173ffb99e0762f,1d292b85-c549-409a-a10d-746e957582a0,server,,America/Los_Angeles,2020,11,5,,,,3,America/Los_Angeles,,DwellSegmentationTimeFilter,,2020,11,5,,,,3,America/Denver,,Point,5fa4852660b1337a5891827f,,2020,11,5,,,,3,America/Denver,,Point,393.0094997882843,835.2426690013846,5fa4852a60b1337a58918321,5fa4852a60b1337a58918322,5fa4852960b1337a58918309,skateboard,home,same_mode,,,,,0.5189955724800593,,,,
600533265e173ffb99e07630,1d292b85-c549-409a-a10d-746e957582a0,server,,America/Los_Angeles,2020,11,7,,,,5,America/Los_Angeles,,DwellSegmentationTimeFilter,,2020,11,7,,,,5,America/Denver,,Point,5fa6c5b6abfabdc273f35afa,,2020,11,7,,,,5,America/Denver,,Point,1117.0339999198914,6536.373481834944,5fa6c5b8abfabdc273f35b4f,5fa6c5b8abfabdc273f35b50,5fa6c5b7abfabdc273f35b0b,bus,shopping,same_mode,,,,,4.061512926781261,,,,
600533275e173ffb99e07631,1d292b85-c549-409a-a10d-746e957582a0,server,,America/Los_Angeles,2020,11,7,,,,5,America/Los_Angeles,,DwellSegmentationTimeFilter,,2020,11,7,,,,5,America/Denver,,Point,5fa6c5b6abfabdc273f35afe,,2020,11,7,,,,5,America/Denver,,Point,618.7816746234894,3709.3628162910118,5fa6c5b8abfabdc273f35b50,5fa6c5b8abfabdc273f35b51,5fa6c5b8abfabdc273f35b36,skateboard,shopping,same_mode,,,,,2.304890482521562,,,,
600533275e173ffb99e07632,1d292b85-c549-409a-a10d-746e957582a0,server,,America/Los_Angeles,2020,11,7,,,,5,America/Los_Angeles,,DwellSegmentationTimeFilter,,2020,11,7,,,,5,America/Denver,,Point,5fa6d3ca25e2821387ced257,,2020,11,7,,,,5,America/Denver,,Point,374.2109999656677,520.045574679301,5fa6c5b8abfabdc273f35b51,5fa6d3cd25e2821387ced2cf,5fa6d3cc25e2821387ced26d,skateboard,transit_transfer,same_mode,,,,,0.32314123878405193,,,,
600533275e173ffb99e07633,1d292b85-c549-409a-a10d-746e957582a0,server,,America/Los_Angeles,2020,11,7,,,,5,America/Los_Angeles,,DwellSegmentationTimeFilter,,2020,11,7,,,,5,America/Denver,,Point,5fa6d3ca25e2821387ced259,,2020,11,7,,,,5,America/Denver,,Point,1228.5646595954895,7434.01693492485,5fa6d3cd25e2821387ced2cf,5fa6d3cd25e2821387ced2d0,5fa6d3cc25e2821387ced27e,bus,personal_med,same_mode,,,,,4.6192825368711885,,,,
600533275e173ffb99e07634,1d292b85-c549-409a-a10d-746e957582a0,server,,America/Los_Angeles,2020,11,7,,,,5,America/Los_Angeles,,DwellSegmentationTimeFilter,,2020,11,7,,,,5,America/Denver,,Point,5fa6d3ca25e2821387ced25b,,2020,11,7,,,,5,America/Denver,,Point,405.1853129863739,1062.3383198289698,5fa6d3cd25e2821387ced2d0,5fa6d3cd25e2821387ced2d1,5fa6d3cd25e2821387ced2ad,skateboard,transit_transfer,same_mode,,,,,0.6601062241304468,,,,
600533275e173ffb99e07635,1d292b85-c549-409a-a10d-746e957582a0,server,,America/Los_Angeles,2020,11,7,,,,5,America/Los_Angeles,,DwellSegmentationTimeFilter,,2020,11,7,,,,5,America/Denver,,Point,5fa6d3ca25e2821387ced25d,,2020,11,7,,,,5,America/Denver,,Point,333.31412601470953,361.3841216801472,5fa6d3cd25e2821387ced2d1,5fa6d3cd25e2821387ced2d2,5fa6d3cd25e2821387ced2bf,skateboard,transit_transfer,same_mode,,,,,0.22455361307251476,,,,
600533275e173ffb99e07636,1d292b85-c549-409a-a10d-746e957582a0,server,,America/Los_Angeles,2020,11,7,,,,5,America/Los_Angeles,,DwellSegmentationTimeFilter,,2020,11,7,,,,5,America/Denver,,Point,5fa6e1d91b2a3dca4861c2be,,2020,11,7,,,,5,America/Denver,,Point,320.0789999961853,282.34761760993143,5fa6d3cd25e2821387ced2d2,5fa6e1dc1b2a3dca4861c343,5fa6e1db1b2a3dca4861c2d7,skateboard,personal_med,same_mode,,,,,0.1754426215019007,,,,
600533275e173ffb99e07637,1d292b85-c549-409a-a10d-746e957582a0,server,,America/Los_Angeles,2020,11,7,,,,5,America/Los_Angeles,,DwellSegmentationTimeFilter,,2020,11,7,,,,5,America/Denver,,Point,5fa6e1d91b2a3dca4861c2c0,,2020,11,7,,,,5,America/Denver,,Point,1179.5135476589205,6659.178145965371,5fa6e1dc1b2a3dca4861c343,5fa6e1dc1b2a3dca4861c344,5fa6e1db1b2a3dca4861c2e6,train,transit_transfer,same_mode,,,,,4.1378201837366495,,,,
600533275e173ffb99e07638,1d292b85-c549-409a-a10d-746e957582a0,server,,America/Los_Angeles,2020,11,7,,,,5,America/Los_Angeles,,DwellSegmentationTimeFilter,,2020,11,7,,,,5,America/Denver,,Point,5fa6e1d91b2a3dca4861c2c2,,2020,11,7,,,,5,America/Denver,,Point,324.6313090324402,1143.3367714245296,5fa6e1dc1b2a3dca4861c344,5fa6e1dc1b2a3dca4861c345,5fa6e1dc1b2a3dca4861c314,skateboard,transit_transfer,same_mode,,,,,0.7104363129968314,,,,
600533275e173ffb99e07639,1d292b85-c549-409a-a10d-746e957582a0,server,,America/Los_Angeles,2020,11,7,,,,5,America/Los_Angeles,,DwellSegmentationTimeFilter,,2020,11,7,,,,5,America/Denver,,Point,5fa6e1d91b2a3dca4861c2c4,,2020,11,7,,,,5,America/Denver,,Point,762.7521169185637,6701.293533080116,5fa6e1dc1b2a3dca4861c345,5fa6e1dc1b2a3dca4861c346,5fa6e1dc1b2a3dca4861c323,train,home,same_mode,,,,,4.1639894639435235,,,,
